16822236|0|320|187.877|-408.802|-228.354|-85.0801
16789246|2560|746.235|256|-336.181|-2688|-128
16838746|2506.3|2759.68|9192|1432.5|1320.17|5736
16828456|912|492|897.61|-256|-1152|-128
16835196|688.121|-408.982|1646.57|-25.2089|-1064.83|1196
16810277|384|410.407|1353.02|-640|-4115.71|-441.854
16806687|2273.29|3278.4|1360.96|509.563|320.644|-1182.63
16810897|6288|5552.74|411.316|1110.72|-176|-368
16806618|3104|4250.94|8687.1|2080|3051.87|8448
16826138|1421.07|600.341|148.418|1216|157.747|-0.00675619
16840248|2041.2|2040.45|7897.89|2041.2|2040.45|7897.89
16828158|192|221.43|187.601|-362.577|-256|-80
16830558|3072|2656|8512|2304|1816.09|8447.92
16810278|896|1270|999.915|-1152|-4115.71|-441.854
16797229|2578.84|1419.95|960|-23.4461|-915.612|-256
16834339|1238.98|64|289.81|-2195.15|-1920|-6.39822
16828159|0|384|188.236|-306.318|-182.316|-78.6033
16833659|4864|4248.56|351.782|2576|-176|-368
16810269|1464.61|498.637|256|454.674|-96|-8.6108
16815999|4416|763.365|1408|-687.141|-2268.35|-443.712
16836499|2368|2304|7616|1379.43|784.764|7241.4
16796109|3224.85|667.712|636.86|-9176.53|-8562.68|-10623
16827060|1872.05|1429.12|205.255|633.62|649.578|-33.5007
16828160|128|256|187.3|-346.129|-239.532|-80.2005
16810270|1290.58|600|224.994|-43.9187|-160|-1.53479
16841970|2560|746.235|256|-336.181|-2688|-128
16823690|1841|-15.8689|1056|371.683|-1127.24|467.452
16836500|2096|2096|8244.62|1456|1348.96|7993.4
16824410|615.623|133.212|1183.1|0|-114.781|1024
16814731|-2793.2|-2331.55|986.786|-11594.2|-9600.79|-2088.38
16822341|3763.73|3295.21|475.386|-1408|-1361.77|-1365.53
16826141|1303.67|704|192|960|176|16
16810271|1349.66|675.315|230.054|42.6979|46.3873|-36.6347
16832881|2624|2528|6208|1408|1377.09|5887.38
16806691|2078.98|417.48|416.206|-388.628|-1099.62|-400
16836501|2517.43|2441.33|7296.06|1856|1875.18|7071.22
16839311|5632|2147.68|1037|2225.15|768|512
16793772|2107.06|879.419|3361.42|-1664|-882.298|2010.93
16810272|1337.37|736|225.461|490.841|144|-8
16836502|2935.15|2304|7464.7|1856|431.4|7177.1
16816953|5312|1984|1462.75|-814.039|-1024|-42.9936
16810273|2272|2320|7447.69|1888|1755.17|7134.23
16795983|6294|8960|6818.64|560|-4095.99|5035.71
16836893|5738.77|3550.6|8481.88|-1786.38|83.3269|5944.02
16836503|2428.97|2304|7624|1872|1792|7372.48
98128|5602.74|6528.41|5033.39|5597.35|6468.58|4961.23
16810274|1310.09|2453.53|922.523|-2714.98|-4115.71|-564.565
16846574|2108.52|2061.27|7994.86|1962.27|2055.44|7994.22
16836504|2554.23|2575.99|6308.01|1664|1551.99|6064
16845504|2583.99|2423.99|7296.29|1363.67|1652.74|7040
16810275|1152|834.827|676.909|-3203.67|-5591.97|-193.466
16832175|1105.93|3087.07|8773.98|140.648|1050.22|7574.29
16840875|2920.74|2804.7|5916.96|1158.02|1323.65|5408.4
16854075|3104|4250.94|8687.1|2080|3051.87|8420.85
16787585|627.319|-532.102|2048|-4685.76|-4032|378.842
16788695|512|768|1495.5|-2816|-2688|384
16845505|2218.34|2091.61|7854.53|2003.42|1531.61|7527.94
16789215|896|1253.22|1023.75|-1152|-4115.71|-441.854
16812115|6208|3200|896|38.4407|-4115.71|-977.495
11700|47482.1|-78286.8|10665.9|45492.8|-79660.6|10014.5
6902|0|0|10750|0|0|10750
3572|45932.3|-77459.7|10509.4|45932.3|-77459.7|10509.4
3603|47488.2|-78179.3|11304.7|45470.1|-80430|10241.5
16793125|65325.5|37597.4|3625.37|-31866.8|-31209.6|-2098.53
16779427|28638|24575.3|1317.77|24587.3|20489.1|-3328
16779428|28645.7|20453.7|-1251.57|24592.2|16385.1|-3328
16779429|28595.6|15910.7|-1517.84|24582.6|12346.3|-3328
16779430|28154.4|12284.1|-1647.08|24781.7|8227.35|-3328
16779431|24555.6|28609|1414.83|20495.4|24590.7|1064.68
16779432|20460.6|28661.5|2088.23|16383.7|24598.9|787.5
16779433|16357.8|28658.9|906.978|12336.3|24669.1|-275.282
16779434|12283.2|28667.9|-86.2259|8206.52|24618.4|-1434.33
16779435|8180.14|28671.4|-710.475|4111.55|24602|-1748.57
16779436|24534.2|24528.6|2088.23|20496.4|20507.8|-3328
16779437|20478.1|24555.1|2306.76|16392.3|20507.8|600.148
16779438|16310.8|24561.5|888.904|12430.8|20541.3|-18.278
16779439|11539|24570.5|-255.604|8226.56|20489.8|-1361.86
16779440|8191.39|24555.2|-846.382|4100.48|20488.3|-1786.47
16779441|24571.4|20417.1|1374.3|20579|16418.9|-3328
16779442|20455.2|20457.6|1434.89|16439|16393.7|-429.347
16779443|16372.6|20426.2|897.607|12344.4|16394.1|-489.728
